   7.3827471e+00   6.2734039e+00
   7.5300180e+00   6.1196481e+00
   7.4491805e+00   6.1990130e+00
   7.3176280e+00   6.3312339e+00
   7.2482203e+00   6.4027296e+00
   7.3711284e+00   6.2786892e+00
   7.5132582e+00   6.1335359e+00
   7.4764896e+00   6.1659794e+00
   7.4043192e+00   6.2476796e+00
   7.5089242e+00   6.1403282e+00
   7.4681995e+00   6.1746993e+00
   7.4627176e+00   6.1829239e+00
   7.3619570e+00   6.2836412e+00
   7.3861938e+00   6.2581484e+00
   7.3715014e+00   6.2681664e+00
   7.2583884e+00   6.3833132e+00
   7.3120186e+00   6.3289347e+00
   7.2062351e+00   6.4339212e+00
   7.1102534e+00   6.5344716e+00
   7.1162370e+00   6.5216909e+00
   7.0390491e+00   6.6037694e+00
   7.0306986e+00   6.6100019e+00
   7.0350241e+00   6.6106915e+00
   6.9523672e+00   6.6933001e+00
   6.9174295e+00   6.7295183e+00
   6.9098196e+00   6.7379994e+00
   6.8483642e+00   6.7969970e+00
   7.0844566e+00   6.5529154e+00
   6.8423074e+00   6.7993692e+00
   6.9855306e+00   6.6579621e+00
   6.9183112e+00   6.7281567e+00
   6.9440894e+00   6.6963539e+00
   6.7991065e+00   6.8473151e+00
   6.7673897e+00   6.8743503e+00
   6.7502731e+00   6.8899299e+00
   6.7957493e+00   6.8453824e+00
   6.7333408e+00   6.9107438e+00
   6.7641178e+00   6.8770402e+00
   6.4745231e+00   7.1691528e+00
   6.6221637e+00   7.0196814e+00
   6.4761835e+00   7.1696315e+00
   6.4794987e+00   7.1626371e+00
   6.5721532e+00   7.0657254e+00
   6.5283867e+00   7.1090122e+00
   6.4277122e+00   7.2128611e+00
   6.4450911e+00   7.1953761e+00
   6.3545725e+00   7.2877876e+00
   6.5414328e+00   7.0956923e+00
   6.4525786e+00   7.1862768e+00
   6.4893932e+00   7.1483289e+00
   6.5359670e+00   7.1006568e+00
   6.3241712e+00   7.3130313e+00
   6.3932464e+00   7.2441677e+00
   6.3964533e+00   7.2376914e+00
   6.3743209e+00   7.2637667e+00
   6.3630904e+00   7.2710829e+00
   6.3074152e+00   7.3300017e+00
   6.3227974e+00   7.3061039e+00
   6.2566676e+00   7.3771339e+00
   6.1174702e+00   7.5175667e+00
   5.9591374e+00   7.6808945e+00
   6.0383097e+00   7.6000341e+00
   6.1975492e+00   7.4385037e+00
   6.2564490e+00   7.3805224e+00
   6.0813294e+00   7.5566676e+00
   6.1090639e+00   7.5247930e+00
   6.1317406e+00   7.4985601e+00
   6.0948784e+00   7.5418121e+00
   6.0815147e+00   7.5514499e+00
   6.0616976e+00   7.5713594e+00
   5.9602994e+00   7.6773240e+00
   6.0223999e+00   7.6144593e+00
   5.8673039e+00   7.7737317e+00
   5.9170942e+00   7.7189565e+00
   5.8605156e+00   7.7780799e+00
   5.7439776e+00   7.8941662e+00
   5.6430232e+00   8.0005317e+00
   5.5689795e+00   8.0720527e+00
   5.6586791e+00   7.9804544e+00
   5.6644684e+00   7.9722387e+00
   5.8115619e+00   7.8233178e+00
   5.9872883e+00   7.6422967e+00
   5.8297467e+00   7.8061363e+00
   5.7082013e+00   7.9297072e+00
   5.6548963e+00   7.9786665e+00
   5.4472397e+00   8.1942197e+00
   5.6111596e+00   8.0231846e+00
   5.6554105e+00   7.9809045e+00
   5.6710174e+00   7.9664759e+00
   5.5822359e+00   8.0559104e+00
   5.5829400e+00   8.0512711e+00
   5.6999232e+00   7.9341596e+00
   5.5872119e+00   8.0469481e+00
   5.7536453e+00   7.8803890e+00
   5.5375955e+00   8.1015195e+00
   5.4971252e+00   8.1410183e+00
   5.4489322e+00   8.1920935e+00
   5.4818074e+00   8.1549837e+00
   5.4966038e+00   8.1411273e+00
   5.4692673e+00   8.1686135e+00
   5.0944251e+00   8.5504135e+00
   5.1128090e+00   8.5295744e+00
   5.2872932e+00   8.3519216e+00
   5.1296129e+00   8.5096436e+00
   4.9911007e+00   8.6566131e+00
   5.1326705e+00   8.5052587e+00
   5.2959871e+00   8.3413920e+00
   5.3098809e+00   8.3234449e+00
   5.0487327e+00   8.5912512e+00
   5.1823569e+00   8.4563955e+00
   4.9729633e+00   8.6669768e+00
   4.9261869e+00   8.7120200e+00
   4.9818314e+00   8.6536819e+00
   4.8483006e+00   8.7857369e+00
   4.9312948e+00   8.7049672e+00
   4.8223658e+00   8.8145331e+00
   4.9265301e+00   8.7052939e+00
   5.0297813e+00   8.5991592e+00
   4.9936301e+00   8.6345887e+00
   4.9275038e+00   8.7053494e+00
   4.9781544e+00   8.6553102e+00
   4.9549199e+00   8.6695729e+00
   4.8970333e+00   8.7314424e+00
   5.0794810e+00   8.5407321e+00
   5.0940223e+00   8.5299760e+00
   4.9060346e+00   8.7210188e+00
   5.0181138e+00   8.6099675e+00
   4.8859347e+00   8.7404273e+00
   4.7754259e+00   8.8514591e+00
   4.6349125e+00   8.9936467e+00
   4.7205446e+00   8.9090289e+00
   4.7625937e+00   8.8622355e+00
   4.8930869e+00   8.7305625e+00
   4.9265558e+00   8.6979507e+00
   4.8709766e+00   8.7573671e+00
   4.8908749e+00   8.7345279e+00
   4.8994143e+00   8.7207883e+00
   4.6566162e+00   8.9711426e+00
   4.5881509e+00   9.0435973e+00
   4.5539898e+00   9.0781824e+00
   4.4208546e+00   9.2111267e+00
   4.5164231e+00   9.1157309e+00
   4.2971191e+00   9.3349611e+00
   4.1981363e+00   9.4335005e+00
   4.1736796e+00   9.4578595e+00
   4.1343883e+00   9.5010921e+00
   4.0758086e+00   9.5589991e+00
   4.0970518e+00   9.5391775e+00
   4.1205560e+00   9.5163033e+00
   4.0907223e+00   9.5496176e+00
   4.1827926e+00   9.4575938e+00
   4.2133958e+00   9.4252076e+00
   4.2085651e+00   9.4290860e+00
   4.0708984e+00   9.5668186e+00
   4.1555750e+00   9.4826885e+00
   4.2373284e+00   9.4024181e+00
   4.1679889e+00   9.4742907e+00
   4.1963302e+00   9.4415367e+00
   4.1146357e+00   9.5254163e+00
   4.0630496e+00   9.5713150e+00
   4.1214735e+00   9.5161701e+00
   4.0767768e+00   9.5587173e+00
   4.0211852e+00   9.6150663e+00
   3.9921492e+00   9.6397232e+00
   4.0691631e+00   9.5627319e+00
   3.9421473e+00   9.6875714e+00
   4.1251621e+00   9.5014872e+00
   3.8211862e+00   9.8064381e+00
   3.7696466e+00   9.8554709e+00
   3.9362731e+00   9.6849675e+00
   4.0706125e+00   9.5485575e+00
   4.1450360e+00   9.4674394e+00
   4.1838480e+00   9.4303372e+00
   4.3166699e+00   9.2903063e+00
   4.2794065e+00   9.3224423e+00
   4.4168652e+00   9.1795239e+00
   4.3240058e+00   9.2776287e+00
   4.3673518e+00   9.2260239e+00
   4.4660564e+00   9.1252645e+00
   4.6305797e+00   8.9485709e+00
   4.4858441e+00   9.0963160e+00
   4.5454840e+00   9.0313151e+00
   4.4584733e+00   9.1183175e+00
   4.3530532e+00   9.2233771e+00
   4.4917507e+00   9.0787930e+00
   4.4102219e+00   9.1589232e+00
   4.3330697e+00   9.2407907e+00
   4.0988919e+00   9.4784547e+00
   4.1775726e+00   9.4013708e+00
   4.1803664e+00   9.3914983e+00
   4.0989619e+00   9.4776528e+00
   4.0878601e+00   9.4947212e+00
   4.1062506e+00   9.4754492e+00
   3.9831498e+00   9.6040514e+00
   3.8382089e+00   9.7571402e+00
   3.8077621e+00   9.7923148e+00
   3.7819790e+00   9.8217625e+00
   3.6316806e+00   9.9803849e+00
   3.5444259e+00   1.0070449e+01
   3.3191747e+00   1.0306842e+01
   3.0834443e+00   1.0550217e+01
   2.9425552e+00   1.0698198e+01
   3.0790159e+00   1.0572526e+01
   3.0076646e+00   1.0643877e+01
   2.7445037e+00   1.0918677e+01
   2.6873661e+00   1.0980358e+01
   2.6255196e+00   1.1057149e+01
   2.2856384e+00   1.1411511e+01
   2.1812530e+00   1.1527736e+01
   2.0333678e+00   1.1687074e+01
   1.5295499e+00   1.2219710e+01
   1.0573716e+00   1.2716224e+01
   4.3687639e-01   1.3370091e+01
   1.3651854e-01   1.3703960e+01
   3.2346195e-01   1.3511096e+01
   0.0000000e+00   1.3862273e+01
   0.0000000e+00   1.3859492e+01
   1.7238414e-01   1.3687060e+01
   2.4605659e-01   1.3612738e+01
   2.3868946e-02   1.3835225e+01
   0.0000000e+00   1.3858494e+01
   1.2583598e-01   1.3715090e+01
   6.6772396e-01   1.3137445e+01
   1.7528258e+00   1.1986922e+01
   2.6389614e+00   1.1032005e+01
   3.2981052e+00   1.0313557e+01
   3.9475670e+00   9.6042117e+00
   5.3977041e+00   8.0074440e+00
   5.5462207e+00   7.8248187e+00
   5.4624763e+00   7.8960221e+00
   5.4310270e+00   7.9309278e+00
   5.4145070e+00   7.9512808e+00
   5.4347100e+00   7.9528748e+00
   5.0266244e+00   8.4132497e+00
   4.5804676e+00   8.8967474e+00
   4.2703398e+00   9.2282563e+00
   3.9494440e+00   9.5686053e+00
   3.8288543e+00   9.7076475e+00
   3.7379188e+00   9.8098802e+00
   3.5048745e+00   1.0050728e+01
   3.4395903e+00   1.0122889e+01
   3.4696256e+00   1.0093278e+01
   3.4662171e+00   1.0100582e+01
   3.3383720e+00   1.0230642e+01
   3.2427134e+00   1.0325184e+01
   3.1333604e+00   1.0438399e+01
   3.1129482e+00   1.0457668e+01
   3.1726248e+00   1.0397761e+01
   3.2742730e+00   1.0288570e+01
   3.0553102e+00   1.0512426e+01
   3.1749953e+00   1.0391663e+01
   3.1201066e+00   1.0444329e+01
   3.1715981e+00   1.0393261e+01
   2.9781797e+00   1.0590397e+01
   2.8768987e+00   1.0690114e+01
   2.9241798e+00   1.0639949e+01
   2.9721085e+00   1.0593464e+01
   3.0959449e+00   1.0464031e+01
   3.0964755e+00   1.0466388e+01
   3.1589560e+00   1.0400204e+01
   3.1080327e+00   1.0445472e+01
   2.9471113e+00   1.0610513e+01
   2.8635859e+00   1.0695856e+01
   2.9689948e+00   1.0584323e+01
   2.7720697e+00   1.0791429e+01
   3.0206202e+00   1.0533887e+01
   2.8853348e+00   1.0677562e+01
   3.0033016e+00   1.0548193e+01
   3.0285014e+00   1.0525925e+01
   3.2088475e+00   1.0338297e+01
   2.9956832e+00   1.0556825e+01
   2.9933021e+00   1.0555970e+01
   2.7411696e+00   1.0812236e+01
   2.8101342e+00   1.0741141e+01
   2.7334456e+00   1.0817854e+01
   2.8016836e+00   1.0749881e+01
   2.8182339e+00   1.0731222e+01
   2.7994953e+00   1.0748749e+01
   2.6776907e+00   1.0872810e+01
   2.6454470e+00   1.0905340e+01
   2.6440918e+00   1.0902916e+01
   2.6231957e+00   1.0925060e+01
   2.5671500e+00   1.0982444e+01
   2.7445903e+00   1.0800155e+01
   2.4932601e+00   1.1058530e+01
   2.6005266e+00   1.0944206e+01
   2.6856078e+00   1.0861188e+01
   2.6909222e+00   1.0854017e+01
   2.5528605e+00   1.0992895e+01
   2.6125793e+00   1.0932036e+01
   2.5518511e+00   1.0996872e+01
   2.6029540e+00   1.0939267e+01
   2.6073934e+00   1.0934638e+01
   2.6064387e+00   1.0935831e+01
   2.6843047e+00   1.0858991e+01
   2.5917707e+00   1.0949095e+01
   2.5149068e+00   1.1026090e+01
   2.5922452e+00   1.0950638e+01
   2.4014707e+00   1.1146034e+01
   2.6988647e+00   1.0836798e+01
   2.6015310e+00   1.0937131e+01
   2.4233270e+00   1.1115395e+01
   2.3374807e+00   1.1199142e+01
   2.4781231e+00   1.1061925e+01
   2.5018209e+00   1.1032518e+01
   2.4292304e+00   1.1108008e+01
   2.3553595e+00   1.1183254e+01
   2.2749836e+00   1.1268498e+01
   2.3295951e+00   1.1212816e+01
   2.4151905e+00   1.1119993e+01
   2.3737568e+00   1.1165311e+01
   2.4702914e+00   1.1064831e+01
   2.1969405e+00   1.1344170e+01
   2.2013032e+00   1.1337397e+01
   2.0404147e+00   1.1500516e+01
   2.0542184e+00   1.1491488e+01
   2.1395389e+00   1.1399290e+01
   2.1164932e+00   1.1420748e+01
   2.2520927e+00   1.1281164e+01
   2.1819454e+00   1.1355529e+01
   2.1823659e+00   1.1350918e+01
   1.9832325e+00   1.1553084e+01
   2.1485980e+00   1.1383472e+01
   2.0460565e+00   1.1486394e+01
   1.9775733e+00   1.1559434e+01
   2.1945366e+00   1.1337889e+01
   1.0834123e+01   2.7570306e+00
   1.0783318e+01   2.8127081e+00
   1.1087663e+01   2.5093753e+00
   1.0799380e+01   2.7988661e+00
   1.0782583e+01   2.8176907e+00
   1.1062108e+01   2.5326863e+00
   1.1408828e+01   2.1708128e+00
   1.1557534e+01   2.0205970e+00
   1.1691439e+01   1.8850394e+00
   1.1630792e+01   1.9483474e+00
   1.1813465e+01   1.7607133e+00
   1.1805093e+01   1.7715430e+00
   1.1717448e+01   1.8606960e+00
   1.1892926e+01   1.6808585e+00
   1.1875143e+01   1.6975975e+00
   1.1989388e+01   1.5803577e+00
   1.2004207e+01   1.5686905e+00
   1.2141827e+01   1.4265725e+00
   1.2232777e+01   1.3342210e+00
   1.2320466e+01   1.2434406e+00
   1.2452845e+01   1.1072860e+00
   1.2462822e+01   1.0962396e+00
   1.2552390e+01   1.0077540e+00
   1.2547766e+01   1.0082176e+00
   1.2521873e+01   1.0375702e+00
   1.2586871e+01   9.7179191e-01
   1.2381455e+01   1.1812348e+00
   1.2365527e+01   1.1949382e+00
   1.2447548e+01   1.1140217e+00
   1.2661502e+01   8.9886777e-01
   1.2779773e+01   7.8023072e-01
   1.2666677e+01   8.9600015e-01
   1.2724881e+01   8.3651778e-01
   1.2884083e+01   6.7217299e-01
   1.2938483e+01   6.2153648e-01
   1.2785745e+01   7.7196335e-01
   1.2730952e+01   8.3310465e-01
   1.2770239e+01   7.9219402e-01
   1.2688180e+01   8.7819551e-01
   1.2562774e+01   1.0014413e+00
   1.2617244e+01   9.4764933e-01
   1.2695873e+01   8.6911164e-01
   1.2563386e+01   1.0009961e+00
   1.2663121e+01   9.0204048e-01
   1.2593336e+01   9.7233194e-01
   1.2472606e+01   1.0961572e+00
   1.2484581e+01   1.0855941e+00
   1.2583571e+01   9.8651339e-01
   1.2471228e+01   1.0996696e+00
   1.2330985e+01   1.2450406e+00
   1.2207004e+01   1.3674446e+00
   1.2228024e+01   1.3508038e+00
   1.2104239e+01   1.4797473e+00
   1.2192403e+01   1.3892703e+00
   1.2213762e+01   1.3679671e+00
   1.2504680e+01   1.0694158e+00
   1.2435796e+01   1.1423324e+00
   1.2419612e+01   1.1578782e+00
   1.2357308e+01   1.2192061e+00
   1.1971122e+01   1.6104671e+00
   1.2157036e+01   1.4244127e+00
   1.2205323e+01   1.3755885e+00
   1.2133207e+01   1.4518635e+00
   1.2127809e+01   1.4528182e+00
   1.2205008e+01   1.3825816e+00
   1.2220964e+01   1.3609889e+00
   1.2222743e+01   1.3633154e+00
   1.2306803e+01   1.2760347e+00
   1.2144371e+01   1.4449179e+00
   1.2070808e+01   1.5161768e+00
   1.1995231e+01   1.5935770e+00
   1.1955289e+01   1.6411521e+00
   1.1966357e+01   1.6217439e+00
   1.1942591e+01   1.6528730e+00
   1.2025870e+01   1.5618053e+00
   1.2152286e+01   1.4376980e+00
   1.2232907e+01   1.3588760e+00
   1.2263594e+01   1.3220632e+00
   1.2186988e+01   1.4044485e+00
   1.2124849e+01   1.4695713e+00
   1.1874548e+01   1.7211251e+00
   1.1990931e+01   1.6014404e+00
   1.2070524e+01   1.5225476e+00
   1.2088697e+01   1.5007941e+00
   1.1926773e+01   1.6654570e+00
   1.1996123e+01   1.5953091e+00
   1.1887372e+01   1.7098029e+00
   1.1877028e+01   1.7159807e+00
   1.2275041e+01   1.3136795e+00
   1.1851896e+01   1.7420677e+00
   1.1941916e+01   1.6511893e+00
   1.1670157e+01   1.9280466e+00
   1.1688671e+01   1.9096133e+00
   1.1483001e+01   2.1198955e+00
   1.1499528e+01   2.1033205e+00
   1.1576556e+01   2.0211294e+00
   1.1515982e+01   2.0885835e+00
   1.1706243e+01   1.8924990e+00
   1.1636281e+01   1.9631468e+00
   1.1620174e+01   1.9802472e+00
   1.1481484e+01   2.1223083e+00
   1.1594222e+01   2.0105515e+00
   1.1513925e+01   2.0903952e+00
   1.1347203e+01   2.2593101e+00
   1.1353347e+01   2.2518060e+00
   1.1526131e+01   2.0753731e+00
   1.1357191e+01   2.2478610e+00
   1.1124529e+01   2.4879971e+00
   1.1195612e+01   2.4108280e+00
   1.1111263e+01   2.5002350e+00
   1.1002877e+01   2.6097252e+00
   1.1127022e+01   2.4841872e+00
   1.1325763e+01   2.2802115e+00
   1.1029851e+01   2.5784211e+00
   1.0999273e+01   2.6133971e+00
   1.1168792e+01   2.4371600e+00
   1.1080115e+01   2.5262715e+00
   1.1009349e+01   2.6012231e+00
   1.1247135e+01   2.3593264e+00
   1.1163965e+01   2.4412609e+00
   1.1273277e+01   2.3323491e+00
   1.1340545e+01   2.2641594e+00
   1.1415417e+01   2.1890696e+00
   1.1343988e+01   2.2600115e+00
   1.1249531e+01   2.3560957e+00
   1.1244190e+01   2.3590028e+00
   1.1117297e+01   2.4869769e+00
   1.1039345e+01   2.5636451e+00
   1.0958456e+01   2.6520228e+00
   1.1108910e+01   2.4955067e+00
   1.1012512e+01   2.5938397e+00
   1.1083497e+01   2.5240997e+00
   1.1083747e+01   2.5182710e+00
   1.1144150e+01   2.4600961e+00
   1.1030784e+01   2.5749640e+00
   1.1232443e+01   2.3684450e+00
   1.1251638e+01   2.3477500e+00
   1.1126265e+01   2.4764506e+00
